-21.49999113955215,-64.76196986922992
-21.498562408361053,-64.7605483673758
-21.498799170500334,-64.76026757688591
-21.49901960386954,-64.76008330812718
-21.499550275424312,-64.75929358487451
-21.49980336425419,-64.756906865712
-21.499966647135224,-64.75535374331558
-21.500203406988817,-64.75444994892652
-21.500472822904484,-64.75390591735264
